sensor_id;sensor_type;location;lat;lon;timestamp;value_type;value
122;SDS011;56;-0.108;34.749;2019-09-28T19:51:53.486115+00:00;P1;45.45
121;DHT22;56;-0.108;34.749;2019-09-28T19:51:55.488324+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T19:51:55.488324+00:00;temperature;23.20
122;SDS011;56;-0.108;34.749;2019-09-28T19:54:25.345465+00:00;P2;41.40
122;SDS011;56;-0.108;34.749;2019-09-28T19:54:25.345465+00:00;P1;46.33
122;SDS011;56;-0.108;34.749;2019-09-28T19:56:54.932884+00:00;P2;40.47
122;SDS011;56;-0.108;34.749;2019-09-28T19:56:54.932884+00:00;P1;44.22
121;DHT22;56;-0.108;34.749;2019-09-28T19:56:56.694167+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T19:56:56.694167+00:00;temperature;23.20
122;SDS011;56;-0.108;34.749;2019-09-28T19:59:26.207855+00:00;P2;42.20
122;SDS011;56;-0.108;34.749;2019-09-28T19:59:26.207855+00:00;P1;50.72
121;DHT22;56;-0.108;34.749;2019-09-28T19:59:28.330047+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T19:59:28.330047+00:00;temperature;23.20
122;SDS011;56;-0.108;34.749;2019-09-28T20:01:57.251861+00:00;P2;40.95
122;SDS011;56;-0.108;34.749;2019-09-28T20:01:57.251861+00:00;P1;45.30
121;DHT22;56;-0.108;34.749;2019-09-28T20:01:59.172853+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:01:59.172853+00:00;temperature;23.10
122;SDS011;56;-0.108;34.749;2019-09-28T20:04:28.130733+00:00;P2;40.30
122;SDS011;56;-0.108;34.749;2019-09-28T20:04:28.130733+00:00;P1;44.35
121;DHT22;56;-0.108;34.749;2019-09-28T20:04:30.464525+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:04:30.464525+00:00;temperature;23.00
122;SDS011;56;-0.108;34.749;2019-09-28T20:06:59.443210+00:00;P2;41.80
122;SDS011;56;-0.108;34.749;2019-09-28T20:06:59.443210+00:00;P1;46.45
121;DHT22;56;-0.108;34.749;2019-09-28T20:07:01.486103+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:07:01.486103+00:00;temperature;23.00
122;SDS011;56;-0.108;34.749;2019-09-28T20:09:30.519433+00:00;P2;40.35
122;SDS011;56;-0.108;34.749;2019-09-28T20:09:30.519433+00:00;P1;47.75
121;DHT22;56;-0.108;34.749;2019-09-28T20:09:32.328355+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:09:32.328355+00:00;temperature;22.90
122;SDS011;56;-0.108;34.749;2019-09-28T20:12:01.226208+00:00;P2;39.15
122;SDS011;56;-0.108;34.749;2019-09-28T20:12:01.226208+00:00;P1;42.65
121;DHT22;56;-0.108;34.749;2019-09-28T20:12:03.242474+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:12:03.242474+00:00;temperature;22.90
122;SDS011;56;-0.108;34.749;2019-09-28T20:14:32.586660+00:00;P2;38.75
122;SDS011;56;-0.108;34.749;2019-09-28T20:14:32.586660+00:00;P1;43.20
121;DHT22;56;-0.108;34.749;2019-09-28T20:14:34.148233+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:14:34.148233+00:00;temperature;22.80
122;SDS011;56;-0.108;34.749;2019-09-28T20:17:03.140590+00:00;P2;39.33
122;SDS011;56;-0.108;34.749;2019-09-28T20:17:03.140590+00:00;P1;43.45
121;DHT22;56;-0.108;34.749;2019-09-28T20:17:05.073454+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:17:05.073454+00:00;temperature;22.70
122;SDS011;56;-0.108;34.749;2019-09-28T20:19:34.560737+00:00;P2;38.45
122;SDS011;56;-0.108;34.749;2019-09-28T20:19:34.560737+00:00;P1;42.05
121;DHT22;56;-0.108;34.749;2019-09-28T20:19:36.663359+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:19:36.663359+00:00;temperature;22.70
122;SDS011;56;-0.108;34.749;2019-09-28T20:22:06.209573+00:00;P2;40.42
122;SDS011;56;-0.108;34.749;2019-09-28T20:22:06.209573+00:00;P1;44.25
121;DHT22;56;-0.108;34.749;2019-09-28T20:22:08.209914+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:22:08.209914+00:00;temperature;22.60
122;SDS011;56;-0.108;34.749;2019-09-28T20:24:37.696440+00:00;P2;39.47
122;SDS011;56;-0.108;34.749;2019-09-28T20:24:37.696440+00:00;P1;43.17
121;DHT22;56;-0.108;34.749;2019-09-28T20:24:39.272153+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:24:39.272153+00:00;temperature;22.60
122;SDS011;56;-0.108;34.749;2019-09-28T20:27:08.696449+00:00;P2;39.35
122;SDS011;56;-0.108;34.749;2019-09-28T20:27:08.696449+00:00;P1;43.22
121;DHT22;56;-0.108;34.749;2019-09-28T20:27:10.347760+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:27:10.347760+00:00;temperature;22.50
122;SDS011;56;-0.108;34.749;2019-09-28T20:29:39.231193+00:00;P2;39.45
122;SDS011;56;-0.108;34.749;2019-09-28T20:29:39.231193+00:00;P1;43.17
121;DHT22;56;-0.108;34.749;2019-09-28T20:29:41.287264+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:29:41.287264+00:00;temperature;22.50
122;SDS011;56;-0.108;34.749;2019-09-28T20:32:12.581483+00:00;P2;39.05
122;SDS011;56;-0.108;34.749;2019-09-28T20:32:12.581483+00:00;P1;42.78
122;SDS011;56;-0.108;34.749;2019-09-28T20:34:41.338621+00:00;P2;40.92
122;SDS011;56;-0.108;34.749;2019-09-28T20:34:41.338621+00:00;P1;45.80
121;DHT22;56;-0.108;34.749;2019-09-28T20:34:42.923168+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:34:42.923168+00:00;temperature;22.50
122;SDS011;56;-0.108;34.749;2019-09-28T20:37:12.455443+00:00;P2;39.33
122;SDS011;56;-0.108;34.749;2019-09-28T20:37:12.455443+00:00;P1;43.00
121;DHT22;56;-0.108;34.749;2019-09-28T20:37:14.229797+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:37:14.229797+00:00;temperature;22.50
122;SDS011;56;-0.108;34.749;2019-09-28T20:39:42.898181+00:00;P2;37.83
122;SDS011;56;-0.108;34.749;2019-09-28T20:39:42.898181+00:00;P1;41.80
121;DHT22;56;-0.108;34.749;2019-09-28T20:39:44.753150+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:39:44.753150+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:42:13.533840+00:00;P2;38.60
122;SDS011;56;-0.108;34.749;2019-09-28T20:42:13.533840+00:00;P1;42.60
121;DHT22;56;-0.108;34.749;2019-09-28T20:42:15.147126+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:42:15.147126+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:44:43.860882+00:00;P2;38.45
122;SDS011;56;-0.108;34.749;2019-09-28T20:44:43.860882+00:00;P1;42.08
121;DHT22;56;-0.108;34.749;2019-09-28T20:44:45.636100+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:44:45.636100+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:47:14.298684+00:00;P2;38.65
122;SDS011;56;-0.108;34.749;2019-09-28T20:47:14.298684+00:00;P1;42.33
121;DHT22;56;-0.108;34.749;2019-09-28T20:47:16.050019+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:47:16.050019+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:49:44.832791+00:00;P2;38.88
122;SDS011;56;-0.108;34.749;2019-09-28T20:49:44.832791+00:00;P1;42.60
121;DHT22;56;-0.108;34.749;2019-09-28T20:49:46.443852+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:49:46.443852+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:52:15.245502+00:00;P2;39.17
122;SDS011;56;-0.108;34.749;2019-09-28T20:52:15.245502+00:00;P1;43.55
121;DHT22;56;-0.108;34.749;2019-09-28T20:52:16.921722+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:52:16.921722+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:54:45.780201+00:00;P2;40.30
122;SDS011;56;-0.108;34.749;2019-09-28T20:54:45.780201+00:00;P1;44.60
121;DHT22;56;-0.108;34.749;2019-09-28T20:54:47.524496+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:54:47.524496+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:57:16.316285+00:00;P2;40.45
122;SDS011;56;-0.108;34.749;2019-09-28T20:57:16.316285+00:00;P1;44.47
121;DHT22;56;-0.108;34.749;2019-09-28T20:57:18.263637+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:57:18.263637+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T20:59:46.959720+00:00;P2;40.53
122;SDS011;56;-0.108;34.749;2019-09-28T20:59:46.959720+00:00;P1;44.75
121;DHT22;56;-0.108;34.749;2019-09-28T20:59:48.714081+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T20:59:48.714081+00:00;temperature;22.50
122;SDS011;56;-0.108;34.749;2019-09-28T21:02:17.611573+00:00;P2;40.50
122;SDS011;56;-0.108;34.749;2019-09-28T21:02:17.611573+00:00;P1;44.88
121;DHT22;56;-0.108;34.749;2019-09-28T21:02:19.257520+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:02:19.257520+00:00;temperature;22.50
122;SDS011;56;-0.108;34.749;2019-09-28T21:04:48.043126+00:00;P2;40.33
122;SDS011;56;-0.108;34.749;2019-09-28T21:04:48.043126+00:00;P1;45.05
121;DHT22;56;-0.108;34.749;2019-09-28T21:04:49.757218+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:04:49.757218+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T21:07:18.490573+00:00;P2;40.80
122;SDS011;56;-0.108;34.749;2019-09-28T21:07:18.490573+00:00;P1;46.37
121;DHT22;56;-0.108;34.749;2019-09-28T21:07:20.569934+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:07:20.569934+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T21:09:49.847247+00:00;P2;41.45
122;SDS011;56;-0.108;34.749;2019-09-28T21:09:49.847247+00:00;P1;45.67
121;DHT22;56;-0.108;34.749;2019-09-28T21:09:52.356528+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:09:52.356528+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T21:12:21.597238+00:00;P2;41.83
122;SDS011;56;-0.108;34.749;2019-09-28T21:12:21.597238+00:00;P1;46.17
121;DHT22;56;-0.108;34.749;2019-09-28T21:12:23.928597+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:12:23.928597+00:00;temperature;22.40
122;SDS011;56;-0.108;34.749;2019-09-28T21:14:53.065876+00:00;P2;42.05
122;SDS011;56;-0.108;34.749;2019-09-28T21:14:53.065876+00:00;P1;49.20
121;DHT22;56;-0.108;34.749;2019-09-28T21:14:54.714301+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:14:54.714301+00:00;temperature;22.30
122;SDS011;56;-0.108;34.749;2019-09-28T21:17:24.187610+00:00;P2;43.92
122;SDS011;56;-0.108;34.749;2019-09-28T21:17:24.187610+00:00;P1;49.03
121;DHT22;56;-0.108;34.749;2019-09-28T21:17:26.023530+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:17:26.023530+00:00;temperature;22.30
122;SDS011;56;-0.108;34.749;2019-09-28T21:19:56.471442+00:00;P2;42.70
122;SDS011;56;-0.108;34.749;2019-09-28T21:19:56.471442+00:00;P1;47.65
122;SDS011;56;-0.108;34.749;2019-09-28T21:22:25.375394+00:00;P2;44.67
122;SDS011;56;-0.108;34.749;2019-09-28T21:22:25.375394+00:00;P1;50.00
121;DHT22;56;-0.108;34.749;2019-09-28T21:22:27.067883+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:22:27.067883+00:00;temperature;22.30
122;SDS011;56;-0.108;34.749;2019-09-28T21:24:56.115773+00:00;P2;43.33
122;SDS011;56;-0.108;34.749;2019-09-28T21:24:56.115773+00:00;P1;51.47
121;DHT22;56;-0.108;34.749;2019-09-28T21:24:57.825011+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:24:57.825011+00:00;temperature;22.30
122;SDS011;56;-0.108;34.749;2019-09-28T21:27:27.487452+00:00;P2;45.95
122;SDS011;56;-0.108;34.749;2019-09-28T21:27:27.487452+00:00;P1;55.78
121;DHT22;56;-0.108;34.749;2019-09-28T21:27:29.481480+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:27:29.481480+00:00;temperature;22.30
122;SDS011;56;-0.108;34.749;2019-09-28T21:29:58.295222+00:00;P2;46.00
122;SDS011;56;-0.108;34.749;2019-09-28T21:29:58.295222+00:00;P1;57.10
121;DHT22;56;-0.108;34.749;2019-09-28T21:29:59.991303+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:29:59.991303+00:00;temperature;22.20
122;SDS011;56;-0.108;34.749;2019-09-28T21:32:28.825343+00:00;P2;46.58
122;SDS011;56;-0.108;34.749;2019-09-28T21:32:28.825343+00:00;P1;55.38
121;DHT22;56;-0.108;34.749;2019-09-28T21:32:30.877897+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:32:30.877897+00:00;temperature;22.20
122;SDS011;56;-0.108;34.749;2019-09-28T21:35:00.826210+00:00;P2;44.83
122;SDS011;56;-0.108;34.749;2019-09-28T21:35:00.826210+00:00;P1;50.95
121;DHT22;56;-0.108;34.749;2019-09-28T21:35:02.758298+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:35:02.758298+00:00;temperature;22.20
122;SDS011;56;-0.108;34.749;2019-09-28T21:37:31.660863+00:00;P2;45.00
122;SDS011;56;-0.108;34.749;2019-09-28T21:37:31.660863+00:00;P1;50.15
121;DHT22;56;-0.108;34.749;2019-09-28T21:37:33.370696+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:37:33.370696+00:00;temperature;22.10
122;SDS011;56;-0.108;34.749;2019-09-28T21:40:02.399375+00:00;P2;44.95
122;SDS011;56;-0.108;34.749;2019-09-28T21:40:02.399375+00:00;P1;50.40
121;DHT22;56;-0.108;34.749;2019-09-28T21:40:04.286265+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:40:04.286265+00:00;temperature;22.10
122;SDS011;56;-0.108;34.749;2019-09-28T21:42:33.143763+00:00;P2;45.25
122;SDS011;56;-0.108;34.749;2019-09-28T21:42:33.143763+00:00;P1;50.70
121;DHT22;56;-0.108;34.749;2019-09-28T21:42:34.855175+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:42:34.855175+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T21:45:05.880162+00:00;P2;46.20
122;SDS011;56;-0.108;34.749;2019-09-28T21:45:05.880162+00:00;P1;51.67
122;SDS011;56;-0.108;34.749;2019-09-28T21:47:35.016172+00:00;P2;45.15
122;SDS011;56;-0.108;34.749;2019-09-28T21:47:35.016172+00:00;P1;50.47
121;DHT22;56;-0.108;34.749;2019-09-28T21:47:37.106719+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:47:37.106719+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T21:50:07.182292+00:00;P2;45.50
122;SDS011;56;-0.108;34.749;2019-09-28T21:50:07.182292+00:00;P1;50.88
121;DHT22;56;-0.108;34.749;2019-09-28T21:50:08.931952+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:50:08.931952+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T21:52:38.197876+00:00;P2;45.15
122;SDS011;56;-0.108;34.749;2019-09-28T21:52:38.197876+00:00;P1;50.05
121;DHT22;56;-0.108;34.749;2019-09-28T21:52:40.083963+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:52:40.083963+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T21:55:09.057945+00:00;P2;46.60
122;SDS011;56;-0.108;34.749;2019-09-28T21:55:09.057945+00:00;P1;51.88
121;DHT22;56;-0.108;34.749;2019-09-28T21:55:11.106080+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:55:11.106080+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T21:57:41.356302+00:00;P2;45.75
122;SDS011;56;-0.108;34.749;2019-09-28T21:57:41.356302+00:00;P1;50.70
121;DHT22;56;-0.108;34.749;2019-09-28T21:57:43.497321+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T21:57:43.497321+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T22:00:14.852164+00:00;P2;46.67
122;SDS011;56;-0.108;34.749;2019-09-28T22:00:14.852164+00:00;P1;51.50
122;SDS011;56;-0.108;34.749;2019-09-28T22:02:45.599351+00:00;P2;46.10
122;SDS011;56;-0.108;34.749;2019-09-28T22:02:45.599351+00:00;P1;51.55
121;DHT22;56;-0.108;34.749;2019-09-28T22:02:47.126146+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:02:47.126146+00:00;temperature;21.90
122;SDS011;56;-0.108;34.749;2019-09-28T22:05:17.331111+00:00;P2;45.12
122;SDS011;56;-0.108;34.749;2019-09-28T22:05:17.331111+00:00;P1;50.12
121;DHT22;56;-0.108;34.749;2019-09-28T22:05:18.882115+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:05:18.882115+00:00;temperature;21.90
122;SDS011;56;-0.108;34.749;2019-09-28T22:07:47.674326+00:00;P2;44.90
122;SDS011;56;-0.108;34.749;2019-09-28T22:07:47.674326+00:00;P1;49.65
121;DHT22;56;-0.108;34.749;2019-09-28T22:07:49.385453+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:07:49.385453+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T22:10:18.314120+00:00;P2;45.67
122;SDS011;56;-0.108;34.749;2019-09-28T22:10:18.314120+00:00;P1;50.75
121;DHT22;56;-0.108;34.749;2019-09-28T22:10:20.337077+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:10:20.337077+00:00;temperature;22.10
122;SDS011;56;-0.108;34.749;2019-09-28T22:12:49.237419+00:00;P2;44.72
122;SDS011;56;-0.108;34.749;2019-09-28T22:12:49.237419+00:00;P1;49.50
121;DHT22;56;-0.108;34.749;2019-09-28T22:12:51.309364+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:12:51.309364+00:00;temperature;22.10
122;SDS011;56;-0.108;34.749;2019-09-28T22:15:21.222814+00:00;P2;43.72
122;SDS011;56;-0.108;34.749;2019-09-28T22:15:21.222814+00:00;P1;48.20
122;SDS011;56;-0.108;34.749;2019-09-28T22:17:52.085708+00:00;P2;44.20
122;SDS011;56;-0.108;34.749;2019-09-28T22:17:52.085708+00:00;P1;49.05
121;DHT22;56;-0.108;34.749;2019-09-28T22:17:53.272667+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:17:53.272667+00:00;temperature;22.10
122;SDS011;56;-0.108;34.749;2019-09-28T22:20:22.583497+00:00;P2;43.60
122;SDS011;56;-0.108;34.749;2019-09-28T22:20:22.583497+00:00;P1;48.28
121;DHT22;56;-0.108;34.749;2019-09-28T22:20:24.296689+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:20:24.296689+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T22:22:53.351341+00:00;P2;45.83
122;SDS011;56;-0.108;34.749;2019-09-28T22:22:53.351341+00:00;P1;50.63
121;DHT22;56;-0.108;34.749;2019-09-28T22:22:55.216284+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:22:55.216284+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T22:25:26.027764+00:00;P2;45.05
122;SDS011;56;-0.108;34.749;2019-09-28T22:25:26.027764+00:00;P1;49.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:25:27.918563+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:25:27.918563+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T22:27:57.584056+00:00;P2;44.83
122;SDS011;56;-0.108;34.749;2019-09-28T22:27:57.584056+00:00;P1;49.42
121;DHT22;56;-0.108;34.749;2019-09-28T22:27:59.301743+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:27:59.301743+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-28T22:30:28.485484+00:00;P2;42.60
122;SDS011;56;-0.108;34.749;2019-09-28T22:30:28.485484+00:00;P1;47.17
121;DHT22;56;-0.108;34.749;2019-09-28T22:30:30.062988+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:30:30.062988+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-28T22:32:59.020059+00:00;P2;43.72
122;SDS011;56;-0.108;34.749;2019-09-28T22:32:59.020059+00:00;P1;48.25
121;DHT22;56;-0.108;34.749;2019-09-28T22:33:00.788018+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:33:00.788018+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-28T22:35:30.410619+00:00;P2;43.83
122;SDS011;56;-0.108;34.749;2019-09-28T22:35:30.410619+00:00;P1;48.25
121;DHT22;56;-0.108;34.749;2019-09-28T22:35:32.781610+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:35:32.781610+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-28T22:38:02.864767+00:00;P2;42.72
122;SDS011;56;-0.108;34.749;2019-09-28T22:38:02.864767+00:00;P1;46.83
122;SDS011;56;-0.108;34.749;2019-09-28T22:40:33.098502+00:00;P2;42.35
122;SDS011;56;-0.108;34.749;2019-09-28T22:40:33.098502+00:00;P1;46.97
122;SDS011;56;-0.108;34.749;2019-09-28T22:43:01.875486+00:00;P2;42.30
122;SDS011;56;-0.108;34.749;2019-09-28T22:43:01.875486+00:00;P1;47.75
121;DHT22;56;-0.108;34.749;2019-09-28T22:43:03.719820+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:43:03.719820+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T22:45:32.516386+00:00;P2;41.95
122;SDS011;56;-0.108;34.749;2019-09-28T22:45:32.516386+00:00;P1;46.08
121;DHT22;56;-0.108;34.749;2019-09-28T22:45:34.290057+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:45:34.290057+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T22:48:03.457051+00:00;P2;42.90
122;SDS011;56;-0.108;34.749;2019-09-28T22:48:03.457051+00:00;P1;47.25
121;DHT22;56;-0.108;34.749;2019-09-28T22:48:05.284096+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:48:05.284096+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T22:50:34.183427+00:00;P2;44.00
122;SDS011;56;-0.108;34.749;2019-09-28T22:50:34.183427+00:00;P1;48.70
121;DHT22;56;-0.108;34.749;2019-09-28T22:50:36.048917+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:50:36.048917+00:00;temperature;21.90
122;SDS011;56;-0.108;34.749;2019-09-28T22:53:04.824521+00:00;P2;42.95
122;SDS011;56;-0.108;34.749;2019-09-28T22:53:04.824521+00:00;P1;47.35
121;DHT22;56;-0.108;34.749;2019-09-28T22:53:06.768399+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:53:06.768399+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T22:55:36.928558+00:00;P2;44.28
122;SDS011;56;-0.108;34.749;2019-09-28T22:55:36.928558+00:00;P1;48.90
122;SDS011;56;-0.108;34.749;2019-09-28T22:58:05.914142+00:00;P2;44.10
122;SDS011;56;-0.108;34.749;2019-09-28T22:58:05.914142+00:00;P1;48.60
121;DHT22;56;-0.108;34.749;2019-09-28T22:58:08.539724+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T22:58:08.539724+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T23:00:37.830519+00:00;P2;45.45
122;SDS011;56;-0.108;34.749;2019-09-28T23:00:37.830519+00:00;P1;49.85
121;DHT22;56;-0.108;34.749;2019-09-28T23:00:39.944682+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T23:00:39.944682+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T23:03:08.903462+00:00;P2;44.40
122;SDS011;56;-0.108;34.749;2019-09-28T23:03:08.903462+00:00;P1;49.38
121;DHT22;56;-0.108;34.749;2019-09-28T23:03:10.569518+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T23:03:10.569518+00:00;temperature;22.00
122;SDS011;56;-0.108;34.749;2019-09-28T23:05:40.772495+00:00;P2;46.05
122;SDS011;56;-0.108;34.749;2019-09-28T23:05:40.772495+00:00;P1;51.10
122;SDS011;56;-0.108;34.749;2019-09-28T23:08:09.624054+00:00;P2;46.63
122;SDS011;56;-0.108;34.749;2019-09-28T23:08:09.624054+00:00;P1;52.92
121;DHT22;56;-0.108;34.749;2019-09-28T23:08:11.953470+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T23:08:11.953470+00:00;temperature;21.90
122;SDS011;56;-0.108;34.749;2019-09-28T23:10:40.745861+00:00;P2;45.08
122;SDS011;56;-0.108;34.749;2019-09-28T23:10:40.745861+00:00;P1;52.25
121;DHT22;56;-0.108;34.749;2019-09-28T23:10:43.018756+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T23:10:43.018756+00:00;temperature;21.80
122;SDS011;56;-0.108;34.749;2019-09-28T23:13:11.857827+00:00;P2;44.50
122;SDS011;56;-0.108;34.749;2019-09-28T23:13:11.857827+00:00;P1;49.38
121;DHT22;56;-0.108;34.749;2019-09-28T23:13:13.472254+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T23:13:13.472254+00:00;temperature;21.70
122;SDS011;56;-0.108;34.749;2019-09-28T23:15:43.437376+00:00;P2;44.05
122;SDS011;56;-0.108;34.749;2019-09-28T23:15:43.437376+00:00;P1;48.40
121;DHT22;56;-0.108;34.749;2019-09-28T23:15:45.287295+00:00;humidity;99.90
121;DHT22;56;-0.108;34.749;2019-09-28T23:15:45.287295+00:00;temperature;21.60
